,label,class0 id,class0 name,class1 id,class1 name,keyword,sentence
0,0,7,주제별인사,0,토론회,여직원 복지 향상 토론회,요즘 남녀평등시대에 사내 복지가 많이 좋아졌다고 하지만 아직까지 불편하고 거북한 일들이 많이 있습니다.이는 단지 역차별적인 이기주의가 아니라 우리 직장인 모두의 권익향상을 위한 한 부분임을 인식하여주시고 다함께 고민하는 시간 가져봤으면 합니다.
1,0,7,주제별인사,0,토론회,인사 정책 토론회,"날이 무척 더운데 토론회에 참여해주신 참석자 여러분들에게 감사드립니다,.주제도 무거운 인사 정책에 대해서 이렇게 많은 분들이 관심을 가져주시고 찾아주시니 다른 토론회보다 더 명쾌한 결론과 뜨거운 의견들이 많이 대두될 것으로 믿습니다."
2,0,7,주제별인사,0,토론회,홍보부 일원화 토론회,안녕하세요? 기획부의 ㅇㅇㅇ 팀장입니다.오늘 사내 토론회 진행을 맡게 되어 다소 긴장이 되는구요.그래도 첫 토론회인만큼 열심히 해보겠습니다.오늘 토론회 주제는 최근 문제가 되고 있는 홍보부의 일원화 실익에 대한 토론입니다.여러 부서로 분산된 홍보부를 일원화 함에 있어 장단점을 점검하고 회사의 위상을 높이는 방법을 토론을 통해 토출하고자 합니다.
3,0,7,주제별인사,0,토론회,회사 카풀 활성화 토론회,"안녕하세요? 반갑습니다. 기획팀 ㅇㅇㅇ 과장입니다.동료 여러분, 출퇴근 시간 힘드시죠? 최근엔 자전거로 출근하시는 분도 많더군요.이에 우리 회사도 카풀을 활성화하여 즐겁고 편한 출퇴근시간을 모색하고자 합니다.오늘 토론회는 카풀을 이용함에 있어 효과적인 방안과 함께 활성화 대책도 강구하고자 하오니 토론자 이외에도 동료분들의 좋은 의견 많이 부탁드립니다."
4,0,7,주제별인사,0,토론회,학생회장 후보 토론회,우리 학교를 대표해서 학생의 권익과 교육 품질을 관리하고 행복한 학교를 만들어줄 두 학생회장 후보의 토론회를 개최합니다.이 자리에 관심을 가져주시고 찾아주신 여러 학생분들에게 감사드리며 상대 후보에게도 응원을 보내주는 성숙된 관객의 자세를 보여주시면 감사하겠습니다.
5,0,7,주제별인사,0,토론회,독서 토론회,"여러분!꿈은 이루어진다!란 말이 2002년 월드컵 이후로 많이 유행했었습니다.그 말은 희망의 언어로서 사람들의 마음 속에 할 수 있다,는 자부심을 갖게 했었지요.이제 우리 독서회도 토론회를 통해 더 질 좋은 삶과 행복을 향해 나아가고자 합니다.꿈을 꾸듯 그 꿈이 이뤄질 것을 믿으며 열띤 토론의 장으로 여러분을 모십니다."
6,0,7,주제별인사,0,토론회,사내 폭력 방지 토론회,즐겁게 일하고 보람을 찾아야하는 직장 내에서 폭력과 폭언이 난무한다는 것은 쉽게 납득하기 어려운 문제입니다.이는 공공연하게 드러나지 않고 음성적으로 이뤄지기 때문에 더 위험하고 시급히 해결해야할 문제가 아닐까 합니다.여러 가지 직장인들의 권익은 향상되었지만 보이지 않는 폭력에 대해서 단호하게 대처하기 위해 오늘 공개석상에서 토론회를 개최하게 되었으니 참여하신 분들의 뜨거운 관심 부탁드립니다.
7,0,7,주제별인사,0,토론회,학급 토론회,학교 앞에서 우리 어린이들은 갖가지 군것질과 학용품을 먹고 구매하고 있습니다.문방구는 마치 우리들에겐 요술집과 같은 곳이지요.하지만 어떤 것이 안전한 식품이고 좋은 제품인지 잘 모르는 경우가 많습니다.이에 학급 토론회를 통해 여러 가지 의견을 듣고 정보를 교환해서 우리 어린이들이 안전하게 먹고 구매할 수 있는 방안을 찾아보겠습니다.
8,0,7,주제별인사,0,토론회,어린이회 토론회,반갑습니다.요즘 학원이다 운동이다 개인 취미이다 해서 여러 가지 우리 어린이들이 해야할 일이 많습니다.부모님과 선생님의 말씀을 잘 듣는 착한 어린이라는 표상에서 벗어나 점점 많아지는 숙제와 해야할 일을 오늘 토론으로서 정리하고 좋은 이야기를 많이 나눴으면 합니다.
9,0,7,주제별인사,0,토론회,개인정보보호 토론회,최근 개인정보에 대한 관심이 많아지면서 개인정보 보호 관리에 대한 방법도 여러 가지로 다양화 되어가는 추세입니다.오늘 오신 분들은 각 회사의 개인정보보호 책임자로서 관심을 가지고 오셨으리라 봅니다.오늘 토론회를 계기로 개인정보보호에 대한 경각심을 일깨우고 보도 효과적인 관리 프로그램에 대해서 심도있게 논의 하고자 합니다.
