,label,class0 id,class0 name,class1 id,class1 name,keyword,sentence
0,0,5,특정일,0,수능시험,남은 가을이 멀리 달아난 듯 한 추운 아침,어떤 징크스처럼 왜 수능일에는 항상 추울까요? 수험생들 정신 바짝 차리라는 하늘의 뜻일까요?남은 가을이 저멀리 달아나 버린 듯 추운 아침입니다.
1,0,5,특정일,0,수능시험,노력에 대한 보람을 전해줄 시간,"도희야,벌써 11월이라니 시간이 참 빠르다. 그동안 쉼없이 달려온 시간, 그리고 밤새웠던 날들이 이제 그 노력에 대한 보람을 전해줄 시간으로 다가오고 있다. 이제는 긴장도 할 필요 없고 그저 건강을 잘 유지하면서 혼신을 다할 준비만 하면 될 것 같아."
2,0,5,특정일,0,수능시험,내년의 기쁜 생각을 하는 가을,도희는 내년 이맘때쯤 무얼 하고 있을까? 잠시 아빠가 생각해본다.교복을 벗고 예쁜 옷을 입은 발랄한 대학생? 그토록 좋아하던 책에 파묻혀 도서관에서 나오지 않는 문학 지망생?그런 기쁜 생각을 하며 남은 시간을 보내는 아빠가 남은 가을을 투철하게 보낼 도희에게 용기를 주고 싶어서 메일을 보낸다.
3,0,5,특정일,0,수능시험,서로에게 힘이 되는 친구 사이,"사랑하는 친구에게사람들은 가끔 노력한 것 이상을 바라고, 욕심내고, 얻으려 하지.하지만 친구야, 우리는 서로 얼마큼 힘들어했고 노력했는지 서로 잘 알지? 딱 그만큼만 받자구나. 그래서 그만큼만 웃고 즐거워하자. 우리는 잘 할 수 있을거야. 우리 둘만 같이 있으면 아무 무서울 것 없었듯이 말야. 시험날까지 페이스를 잃지 말고 끝까지 가보자구나."
4,0,5,특정일,0,수능시험,수험생들이 추워서 떨 것 같은 추운 날씨,안녕하세요? 예전에 저도 수능 시험을 볼 때 이렇게 추워서 그렇잖아도 긴장이 되었는데 더 덜덜 떨었던 기억 있습니다. 오늘도 수험생들이 꽤나 떨 것 같은 추운 날씨네요.그동안 건강히 계셨는지요.
5,0,5,특정일,0,수능시험,검은 아스팔트 위에 점점이 떨어지는 노란 은행잎들,늦가을 하늘은 쨍하게 맑고 점점이 떨어지는 노란 은행잎들은 노란 눈물처럼 검은 아스팔트 위를 물들이고 있네요.오늘은 수능 시험이라서 그런지 자동차 경적소리도 잘 안들리고 세상이 참 조용합니다.
6,0,5,특정일,0,수능시험,긴장된 표정들,안녕하세요?공공기관은 오늘 수능시험일이라고 해서 1시간씩 출근 시간을 늦췄다고 하는데 저희는 중소기업이라서 평소와 똑같이 출근하느라고 무척 힘들었던 출근길이었습니다.학생들과 부모님들이 함께 이동하느라 무척 붐빈 지하철은 다들 긴장된 표정들이었는데 저 역시 긴장된 마음으로 출근하게 되더군요.
7,0,5,특정일,0,수능시험,수능 한파,오늘은 제발 춥지 않기를 바랬지만 여지없이 기온이 내려가 수능 한파를 실감케 하네요.안녕하세요? ○○○입니다.수능은 보지 않지만 수능을 봤던 기억이 아직 많이 남아 있어 그런지 저도 조금은 긴장되는 아침이네요.
8,0,5,특정일,0,수능시험,옛 생각이 나는 아침,안녕하세요?오늘이 수능이라 그런지 아침 출근길이 참 힘들었습니다. 그래도 힘겹게 공부한 학생들이 결연한 표정으로 시험장에 가는 모습을 보며 옛 생각에 잠시 빠져본 아침입니다.
9,0,5,특정일,0,수능시험,큰 일을 치르기 위한 연습,"도희야,인생에 있어서 한번쯤은 고난도 있고 실패도 있어야 한다고 하더라.지금 가장 힘들다고 생각할 때가 어쩌면 더 큰 일을 치르기 위한 연습일지도 몰라. 이제 마무리 단계에 다가온 너에게 작게 나마 힘을 주고 싶어서 메일을 쓴다."
10,0,5,특정일,0,수능시험,한가지 일에 전력투구하는 일,"젊은 날, 한번쯤은 한가지 일에 매진해서 전력투구를 해보는 것도 살아가면서 해볼만한 일인거 같다. 형으로서 말하는 게 아니라 인생 선배로서 말하는 거니, ○○아, 지금 너의 꿈과 고민, 욕망과 희망 등등을 잠시 뒤로 한 채 오직 하나를 위해 하루하루 보내는 모습이 얼마나 아름다운지 알길 바란다."
11,0,5,특정일,0,수능시험,하늘을 감동시키는 노력,"어떤 일을 이루려면 하늘을 감동시키라는 말이 있어. 하늘도 감동할 만큼 노력하고 땀을 흘리고 자기 자신을 낮추는 일, 그게 바로 공부를 하는 자의 자세가 아닐까 싶다. 지난 시절동안 니가 해온 공부와 노력이 빛나길 손 모아 바라는 사람의 마음도 하늘을 감동시킬 거라고 본다."
