,label,class0 id,class0 name,class1 id,class1 name,keyword,sentence
0,1,1,부탁,0,부탁,인생의 중요한 부분인 좋은 친구,"친구를 만들려면 먼저 그 친구에게 자신과 같은 주제에 몰입하고 있음을 알게 하는 것이 중요합니다.서로의 호감을 갖게 하는 일, 별로 어렵지 않은 일이지만 중요하지요.좋은 친구는 인생의 중요한 부분이니까요."
1,1,1,부탁,0,부탁,자신만의 색깔,자꾸 남과 비교를 하다보면 세상에서 가장 작고 나약한 사람은 바로 내가 됩니다.비교를 하기보단 자신감을 가질 필요가 있습니다.○○○님만의 자신있는 색깔을 찾길 부탁드립니다.
2,1,1,부탁,0,부탁,자연 속에서 이슬과 함께 피어난 꽃,아무리 감추어도 매력은 드러나기 마련입니다.억지로 가꾸는 꽃보다 자연 속에서 이슬과 함께 피어난 꽃이 더 향기로운 법이니까요.좋은 사람들과 좋은 관계 많이 만드시기 바랍니다.
3,1,1,부탁,0,부탁,다른 사람 앞에 나서는 일,다른 사람 앞에 나서는 건 부끄러운 일이 아니라 자신의 멋진 모습을 보여줄 수 있는 절호의 기회입니다.마음을 가다듬고 좋은 기회가 왔다고 여기십시오.○○○님은 잘 해낼 수 있으리라 믿습니다.
4,1,1,부탁,0,부탁,다른 사람을 칭찬하고 위인을 존경하는 인품,필요 없는 자기 자랑은 자신의 가벼운 인격을 들어낼 뿐이죠.다른 사람을 칭찬하고 위인을 존경할 때 인품이 나오는 법입니다.좋은 자리에서 이 작은 법칙을 잊지마세요.
5,1,1,부탁,0,부탁,마지막 일이라고 여기는 오늘의 일,오늘 하는 일이 마지막 일이라고 생각한다면 내일로 미루는 일은 없을 것입니다.언제나 열심히 일하는 ○○○님의 열정이라면 걱정없겠지요.멋진 하루 보내십시오.
6,1,1,부탁,0,부탁,환절기 감기가 유독 심한 3월,"하루 동안에 쌀쌀한 초겨울 날씨였다가 4월의 봄날씨로 변하는 3월입니다.환절기 감기가 유독 심한 올해, ○○○님의 건강이 걱정되네요.부디 몸 건강하게 지내시기 바랍니다.그럼 안녕히 계세요."
7,1,1,부탁,0,부탁,깔끔한 결론을 내는 자신감가 결의,‘예’와 ‘아니오’를 분명히 할 줄 안다는 건 그만큼 자신감과 결의가 있다는 뜻일 것입니다.○○○님의 깔끔한 결론 부탁드립니다.
8,1,1,부탁,0,부탁,일찍 찾아온 봄볕,잠시 따뜻했던 봄날씨가 주말에 비가 내리고 나면 다시 기온이 내려간다고 합니다.일찍 찾아온 봄볕을 너무 믿지 마시고 따뜻하게 입으시고 외출하세요.즐거운 주말 보내십시오.
9,1,1,부탁,0,부탁,명예와 명성,아무리 돈도 좋지만 사람은 명예가 있어야 한다고 봅니다.명예가 없다면 돈도 권력도 하찮아 보이니까요.○○○님의 명예와 명성이 언제나 빛나길 기원합니다.
10,1,1,부탁,0,부탁,신뢰를 얻는 이야기,상대방과의 화제를 맞춰가며 이야기를 하는 것이 신뢰를 얻는 방법 중 하나라고 합니다.재밌는 얘기도 좋지만 공감가는 이야기가 더 좋겠지요?좋은 이야기 많이 부탁드립니다.
11,1,1,부탁,0,부탁,어린아이에게도 사과를 할 줄 아는 멋진 어른,잘못을 했으면 어린아이에게도 사과를 할 줄 알아야 하는 것이 멋진 어른이라 할 수 있겠지요.어른도 가끔은 실수를 하니까요.○○○님의 멋진 모습을 보여주세요~
12,1,1,부탁,0,부탁,두려움을 떨쳐내고 앞으로 나아가는 일,성공을 하든 실패를 하든 모든 일은 미래로 향하고 미래를 결정하게 되어 있습니다.중요한 건 단지 두려움을 떨쳐내고 앞으로 나아가는 거지요.○○○님은 잘 해내리라 믿습니다.
13,1,1,부탁,0,부탁,마음을 열게 하는 매력적인 말투와 표정,아무리 못생긴 사람도 누구도 흉내낼 수 없는 매력이 있기 마련입니다.○○○님은 더더욱 매력적인 말투와 표정이 사람의 마음을 열게 하지요.그런 장점을 적극 활용하시기 바랍니다.그럼 좋은 하루 보내세요.
14,1,1,부탁,0,부탁,모든 책임을 지겠다는 신념,모든 일에는 원인과 결과가 있지만 이번 일만큼은 모든 책임을 지겠다는 신념으로 행한다면 못할 일이 없을 것입니다.좋은 결과가 있길 바랍니다.
15,1,1,부탁,0,부탁,깨끗하게 승복하는 용기 있는 모습,솔직하게 졌다고 말하기가 부끄러워 자꾸만 핑계를 대는 것은 더 부끄러운 일이지요.깨끗하게 승복하는 ○○○님의 용기있는 모습을 기대합니다.좋은 밤 되십시오.
