,label,class0 id,class0 name,class1 id,class1 name,keyword,sentence
0,1,3,기타,0,기타,새해 결심을 다시 되새기게 하는 태양의 붉은 빛,"떠오르는 태양의 붉은 빛을 보면 새해 결심을 다시한번 되새겨 보게 됩니다.아침 일찍 일어나기로 한 나와의 약속도 다시 점검하게 되네요.맑은 하늘이 펼쳐진 아침, 활기차게 시작하십시오."
1,1,3,기타,0,기타,우산으로 얼굴을 가린 사람들의 행렬,"비 내리는 거리를 걷다보면 우산으로 얼굴을 가린 사람들의 행렬이 차갑게 느껴질 때가 있습니다.보다 따뜻한 마음, 따뜻한 사람과의 만남이 그리워지네요.안녕히 계세요."
2,1,3,기타,0,기타,지친 마음에 활력을 주는 봄비,지친 마음에 활력을 주는 봄비가 묵었던 때를 벗겨내네요.세상의 때도 벗기고 마음의 때도 벗기는 이 봄의 비를 편안하게 감상하며 이만 줄이겠습니다.즐거운 오후 보내십시오.
3,1,3,기타,0,기타,새로운 내일을 위해서 버려야 할 오늘의 욕심,아무리 하고 싶어도 하지 못하는 일이 있지요.포기할 줄도 알아야 새로운 것을 얻을 수 있다고 합니다.새로운 내일을 위해서 오늘의 욕심을 버리면 좋겠습니다.그럼 이만...
4,1,3,기타,0,기타,헤어질 때 하는 말,"사람들은 헤어질 때마다 한번 보자, 라고 말을 하지만 빈말이란 것을 우리는 가끔 느낍니다.○○○님과는 시간을 내서 꼭 찾아뵙고 싶습니다.연락드리겠습니다."
5,1,3,기타,0,기타,겨울이 가기 전 마지막 인사,겨울이 가기 전에 마지막 인사를 하듯 흰눈이 소복소복 내리는 2월 마지막 주입니다.이제 다음주면 봄이 시작되는 3월인데 이 눈을 오래 감상하고 싶네요.○○○님도 겨울 마무리 잘하시고 즐거운 봄날 맞이하세요.
6,1,3,기타,0,기타,단조로운 회색의 겨울 세상,눈이라도 펑펑 내려서 이 단조로운 회색의 겨울 세상을 조금이라도 변하게 했으면 좋을 거 같은 1월입니다.지겨운 겨울이지만 남은 겨울 즐겁게 보내시기 바랍니다.
7,1,3,기타,0,기타,날카로운 추위를 숨기고 있는 겨울 바람,햇살은 따뜻해 보이지만 바람은 칼날처럼 날카로운 추위를 숨기고 있는 겨울입니다.외출할 때 따뜻하게 입으시고 감기 걸리지 않도록 주의하세요.감사합니다.
8,1,3,기타,0,기타,달력에 얼마 되지 않는 남은 날,달력에 남은 날이 얼마 되지 않네요. 올해 좋은 기억 많이 만드셨는지요.내년에는 더 좋은 일들이 많이 있길 바라겠습니다.행복한 연말 보내세요.
9,1,3,기타,0,기타,막을 수 없는 땀,흐르는 땀을 막을 수 없어 그대로 옷이 젖는 걸 느끼는 폭염이 계속되고 있습니다.기력이 쇠하지 않게 삼계탕이라도 드시면서 건강한 여름 나시기 바랍니다.감사합니다.
10,1,3,기타,0,기타,공원 벤치에 앉아 조용하게 대화를 나누는 연인들,"포근한 가을 햇살을 맞으며 공원 벤치에서 조용조용 대화를 나누는 연인들의 모습이 평화롭게 보이는 10월입니다.이 아름다운 날, 아름다운 시간 ○○○님도 보내셨으면 합니다.감사합니다."
11,1,3,기타,0,기타,시원한 바람이 부는 정자,시원한 바람이 부는 정자에 앉아 매미울음소리를 들으며 휴가를 보내고 있는 여름입니다.○○○님도 시원하고 편안한 휴가 보내시기 바랍니다.감사합니다.
12,1,3,기타,0,기타,여름날의 아름다운 추억속으로 몰아치는 파도,파도는 여름날의 아름다운 추억속으로 몰아쳐 올해도 잊을 수 없는 기억을 남기네요.휴가가 끝나고 복귀하면 시원한 사진 보내드리겠습니다.그럼 수고하세요.
13,1,3,기타,0,기타,초여름의 싱그러움이 느껴지는 가로수길,날은 덥지만 녹색의 그늘을 만들어주는 가로수길을 걷다보면 초여름의 싱그러움이 느껴집니다.이번 주말엔 가까운 곳으로 소풍이라도 가고 싶네요.그럼 안녕히 계세요.
14,1,3,기타,0,기타,무더위와의 전쟁이 시작된 6월,무더위와의 전쟁이 시작되는 듯 한낮엔 폭염이 느껴지는 6월입니다.장마라도 어서 시작되었으면 하는 바램이 드네요.그럼 시원한 하루 보내세요.
15,1,3,기타,0,기타,좋은 소식이 기다리는 연둣빛 세상,이렇게 하얀 눈이 사라지고 연둣빛 세상이 오면 다시 좋은 소식이 다가올 것입니다.추운 겨울 건강하게 지내시고 새봄에 다시한번 찾아뵙겠습니다.안녕히 계십시오.
16,1,3,기타,0,기타,흔들거리며 봄 인사를 하는 버들강아지,얼었던 계곡물이 녹아 졸졸졸 흐르고 버들강아지도 흔들거리며 봄인사를 하네요.기분 좋은 봄날을 맞아 ○○○님의 건강을 기원합니다.또 인사드리겠습니다.
17,1,3,기타,0,기타,녹색의 잎새를 내민 잡초의 생명력,계단 사이에 녹색의 잎새를 내민 잡초의 생명력에서 봄이 왔음을 느낍니다.다시 온 봄처럼 다시 활기찬 모습 기대하겠습니다.
18,1,3,기타,0,기타,굳은 다짐과 올바른 생각,불안한 마음은 이리저리 자주 흔들리고 아무 것도 하는 일 없이 하루가 가지요.굳은 다짐으로 올바른 생각 하시기 바랍니다.감사합니다.
19,1,3,기타,0,기타,봄 인사를 하느라 바쁜 개나리들,노란꽃을 활짝 터트린 개나리들이 봄인사를 하느라 바쁘네요.즐거운 봄날 주말 보내십시오.
20,1,3,기타,0,기타,하루하루 성실하게 살아가는 아름다운 인생,인생은 책과 같아서 우둔한 사람은 대충 넘기지만 영리한 사람은 꼼꼼하게 읽지요.하루하루 성실하게 살아가는 아름다운 인생 만들어가시기 바랍니다.
21,1,3,기타,0,기타,향수처럼 나눠주는 행복,행복은 향수처럼 내가 뿌리고 다니면 다른 사람이 기분 좋게 맡을 수 있는 법입니다.행복한 웃음을 나눠주는 하루 보내시기 바랍니다.
22,1,3,기타,0,기타,어제의 후회와 내일의 꿈,어제의 후회와 내일의 꿈 사이에는 오늘의 기회가 있습니다.그 기회를 바로 지금 이 순간 잡아보세요.
23,1,3,기타,0,기타,날기 위한 준비,"준비 없이 날 수 있는 새는 없습니다.두려움을 떨쳐내고 일어나 걷고, 뛰고 기어올라야 날개짓을 하게 되지요.○○○님과 함께 그 넓은 세상으로 나가갈 수 있길 기원합니다."
24,1,3,기타,0,기타,어려움을 헤쳐나가는 지혜,사람이 성숙해지는 때는 행복할 때보다 어려움에 닥쳤을 때라고 합니다.실패를 통해 한층 어른스러워지고 성공으로 가는 길을 찾게 되지요.오늘의 어려움을 꼭 지혜롭게 헤쳐나가시기 바랍니다.
25,1,3,기타,0,기타,가슴으로 느끼고 간직하는 행복,세상의 가장 소중한 것들은 가슴속에 있기에 만지거나 보이지 않습니다.오직 가슴으로 느끼고 가슴으로 간직하는 것이지요.○○○님의 행복을 기원합니다.
26,1,3,기타,0,기타,열정으로 보내는 내일,"오늘이 바로 어제 생각했던 내일입니다.내일은 없습니다. 바로 오늘이지요.열정으로 보내는 내일, 아름답게 꾸며보시기 바랍니다."
27,1,3,기타,0,기타,업무를 즐기는 하루,천재는 노력하는 자를 이길 수 없고 노력하는 자는 즐기는 자를 이길 수 없다고 합니다.○○○님의 업무를 마음껏 즐기는 하루 보내시기 바랍니다.
28,1,3,기타,0,기타,도전은 아름다운 삶,미쳤다는 소리를 들을 정도로 열정을 가진 일이 있었다면 그 삶은 행복하다 할 수 있을 것입니다.도전은 아름다운 삶이니까요.
29,1,3,기타,0,기타,그물에 걸려 파닥거리는 물고기,그물에 걸려 파닥거리는 물고기는 힘차게 유영하던 바다를 그리워하겠지요.그물에 걸린 꿈을 건져 올리는 어부가 되시길 바랍니다.
30,1,3,기타,0,기타,고독하면서 행복한 사랑,어느 한 사람을 사랑하는 일은 고독하면서도 행복한 일 같습니다.인생에서 후회없는 일이란 사랑한 일이라고도 하지요.사랑하는 사람과 행복한 시간 보내시기 바랍니다.
31,1,3,기타,0,기타,활짝 열려진 행복의 입구,행복의 문이 닫혔다고 그 문만 멍하니 보고 있다면 다른 행복의 문이 열려 있다는 것을 알 수 없을 것입니다.조금만 시선을 돌리면 더 활짝 열려진 행복의 입구를 찾으실 수 있을 것입니다.행복한 하루 보내세요.
32,1,3,기타,0,기타,다른 사람의 삶에 필요한 사람,행복이란 깊이 있게 생각하고 자유롭게 사색하며 다른 사람의 삶에 필요한 사람이 되는 것에 있다고 봅니다.○○○님의 아름다운 삶과 행복을 기원합니다.
33,1,3,기타,0,기타,인생을 사랑하고 아끼는 사람,"인생을 사랑하고 아끼는 사람은 그 인생으로두 역시 사랑과 존경을 받을 것입니다.한순간도 소중하지 않은 시간은 없습니다.소중한 하루, 멋지게 보내시기 바랍니다."
34,1,3,기타,0,기타,꿈을 이루기 위한 실패,꿈을 이루기 위해 실패를 거듭해도 부끄러운 일이 아니라는 사실을 안다면 언젠간 성공할 것입니다.그 실패도 결국 성공의 한 모습일테니까요.꼭 성공하시길 바랍니다.
35,1,3,기타,0,기타,문제를 해결하는 방법과 열쇠,모든 문제에는 반드시 해결하는 방법이 있고 열쇠는 숨겨져 있습니다.끝없이 생각하고 고민한다면 반드시 그 열쇠를 손에 쥘 수 있을 것입니다.용기를 잃지 마세요.
36,1,3,기타,0,기타,내일의 꿈을 향해 도전하는 힘찬 도약,꿈은 누구나 꿀 수 있지만 그 꿈에 도전하는 일은 누구나 할 수 없습니다.내일의 꿈을 향해 도전하는 ○○○님의 힘찬 도약을 열렬히 응원합니다.
37,1,3,기타,0,기타,누구나 존중받을 가치가 있는 사람,스스로 얼마나 소중하고 특별한 사람인지 모르는 사람은 다른 사람도 그렇게 생각하지요.사람은 누구나 존중받을 가치가 있습니다.○○○님도 그렇게 중요하고 아름다운 사람임을 잊지마세요.
38,1,3,기타,0,기타,스스로 빛을 내는 인생의 다이아몬드,인생의 다이아몬드는 남들이 다 알아주지 않아도 스스로 빛을 내고 있답니다.○○○님의 미래는 그 빛으로 더욱 밝을 거에요.
39,1,3,기타,0,기타,장애물을 넘을 수 있게 만들어주는 용기,희망은 가끔 힘겨운 장애물을 만들지만 용기는 그 장애물을 넘을 수 있게 하지요.결코 용기를 잃지 마세요
